"id","start_id","start_vertex_type","end_id","end_vertex_type","available_since","inserted_at"
"273","409","CreditCard","5711","Payment","2025-01-21 05:49:35.822306","2025-01-21 05:49:35.822306"
"274","59","CreditCard","2046","Payment","2025-01-11 05:17:22.050055","2025-01-11 05:17:22.050055"
"275","553","CreditCard","1266","Payment","2025-01-13 08:03:11.318781","2025-01-13 08:03:11.318781"
"276","1117","CreditCard","5967","Payment","2025-01-15 12:01:05.920771","2025-01-15 12:01:05.920771"
"277","340","CreditCard","5313","Payment","2025-01-02 20:22:40.470623","2025-01-02 20:22:40.470623"
"278","608","CreditCard","5725","Payment","2025-01-13 20:25:24.680899","2025-01-13 20:25:24.680899"
"279","404","CreditCard","641","Payment","2025-01-02 05:31:14.864465","2025-01-02 05:31:14.864465"
"280","929","CreditCard","4017","Payment","2025-01-17 08:55:08.365345","2025-01-17 08:55:08.365345"
"281","827","CreditCard","4135","Payment","2025-01-11 16:23:00.909960","2025-01-11 16:23:00.909960"
"282","745","CreditCard","52","Payment","2025-01-18 07:42:12.298638","2025-01-18 07:42:12.298638"
"283","94","CreditCard","6488","Payment","2025-01-22 12:03:51.940175","2025-01-22 12:03:51.940175"
"284","870","CreditCard","6465","Payment","2025-01-07 15:15:50.449512","2025-01-07 15:15:50.449512"
"285","1145","CreditCard","205","Payment","2025-01-12 17:17:28.529856","2025-01-12 17:17:28.529856"
"286","1179","CreditCard","6445","Payment","2025-01-19 14:46:07.366009","2025-01-19 14:46:07.366009"
"287","433","CreditCard","205","Payment","2025-01-12 00:03:02.572813","2025-01-12 00:03:02.572813"
"288","958","CreditCard","4452","Payment","2025-01-14 00:26:43.754997","2025-01-14 00:26:43.754997"
"289","328","CreditCard","54","Payment","2025-01-06 08:37:26.835690","2025-01-06 08:37:26.835690"
"290","543","CreditCard","3560","Payment","2025-01-01 02:41:54.697563","2025-01-01 02:41:54.697563"
"291","1015","CreditCard","997","Payment","2025-01-12 05:19:47.998556","2025-01-12 05:19:47.998556"
"292","79","CreditCard","1318","Payment","2025-01-12 06:56:44.024796","2025-01-12 06:56:44.024796"
"293","361","CreditCard","4268","Payment","2025-01-07 00:13:21.640851","2025-01-07 00:13:21.640851"
"294","99","CreditCard","1336","Payment","2025-01-08 19:08:49.785235","2025-01-08 19:08:49.785235"
"295","643","CreditCard","1967","Payment","2025-01-21 02:32:02.254851","2025-01-21 02:32:02.254851"
"296","222","CreditCard","6620","Payment","2025-01-10 01:08:11.277095","2025-01-10 01:08:11.277095"
"297","468","CreditCard","5690","Payment","2025-01-05 22:22:34.478438","2025-01-05 22:22:34.478438"
"298","584","CreditCard","1695","Payment","2025-01-15 06:31:32.500870","2025-01-15 06:31:32.500870"
"299","186","CreditCard","4522","Payment","2025-01-20 05:54:18.069350","2025-01-20 05:54:18.069350"
"300","691","CreditCard","2489","Payment","2025-01-15 08:07:31.950755","2025-01-15 08:07:31.950755"
"301","518","CreditCard","4858","Payment","2025-01-19 07:09:02.280495","2025-01-19 07:09:02.280495"
"302","532","CreditCard","6596","Payment","2025-01-01 21:52:35.865739","2025-01-01 21:52:35.865739"
"303","1155","CreditCard","526","Payment","2025-01-15 11:28:46.291202","2025-01-15 11:28:46.291202"
"304","918","CreditCard","4271","Payment","2025-01-01 22:39:02.126175","2025-01-01 22:39:02.126175"
"305","525","CreditCard","4903","Payment","2025-01-11 05:15:04.630362","2025-01-11 05:15:04.630362"
"306","1070","CreditCard","6130","Payment","2025-01-03 03:13:40.594272","2025-01-03 03:13:40.594272"
"307","119","CreditCard","5349","Payment","2025-01-19 03:21:07.040511","2025-01-19 03:21:07.040511"
"308","784","CreditCard","593","Payment","2025-01-03 19:37:03.742372","2025-01-03 19:37:03.742372"
"309","747","CreditCard","4723","Payment","2025-01-11 09:45:26.415784","2025-01-11 09:45:26.415784"
"310","826","CreditCard","4313","Payment","2025-01-16 00:57:27.288651","2025-01-16 00:57:27.288651"
"311","1117","CreditCard","2987","Payment","2025-01-05 00:55:33.696633","2025-01-05 00:55:33.696633"
"312","182","CreditCard","5516","Payment","2025-01-02 01:08:20.490798","2025-01-02 01:08:20.490798"
"313","1066","CreditCard","6177","Payment","2025-01-08 06:17:38.579936","2025-01-08 06:17:38.579936"
"314","1177","CreditCard","2030","Payment","2025-01-13 06:40:25.671520","2025-01-13 06:40:25.671520"
"315","1007","CreditCard","3741","Payment","2025-01-18 18:31:41.617665","2025-01-18 18:31:41.617665"
"316","813","CreditCard","3956","Payment","2025-01-03 20:53:06.153277","2025-01-03 20:53:06.153277"
"317","358","CreditCard","6398","Payment","2025-01-07 04:20:18.744661","2025-01-07 04:20:18.744661"
"318","598","CreditCard","640","Payment","2025-01-23 05:02:24.558929","2025-01-23 05:02:24.558929"
"319","702","CreditCard","3231","Payment","2025-01-14 08:54:17.251154","2025-01-14 08:54:17.251154"
"320","327","CreditCard","4724","Payment","2025-01-09 09:00:22.525263","2025-01-09 09:00:22.525263"
"321","23","CreditCard","1387","Payment","2025-01-07 05:30:13.209355","2025-01-07 05:30:13.209355"
"322","979","CreditCard","2946","Payment","2025-01-06 18:34:48.940692","2025-01-06 18:34:48.940692"
"323","121","CreditCard","2569","Payment","2025-01-05 00:09:40.665513","2025-01-05 00:09:40.665513"
"324","937","CreditCard","866","Payment","2025-01-07 05:57:53.836557","2025-01-07 05:57:53.836557"
"325","959","CreditCard","4722","Payment","2025-01-01 08:49:02.212036","2025-01-01 08:49:02.212036"
"326","85","CreditCard","3990","Payment","2025-01-10 07:05:52.005935","2025-01-10 07:05:52.005935"
"327","524","CreditCard","2701","Payment","2025-01-06 00:21:47.992855","2025-01-06 00:21:47.992855"
"328","42","CreditCard","921","Payment","2025-01-17 17:28:13.058205","2025-01-17 17:28:13.058205"
"329","170","CreditCard","4684","Payment","2025-01-16 17:19:10.138296","2025-01-16 17:19:10.138296"
"330","582","CreditCard","5350","Payment","2025-01-03 05:08:13.433677","2025-01-03 05:08:13.433677"
"331","135","CreditCard","5200","Payment","2025-01-06 00:01:04.315310","2025-01-06 00:01:04.315310"
"332","1091","CreditCard","4331","Payment","2025-01-10 13:23:53.246533","2025-01-10 13:23:53.246533"
"333","325","CreditCard","1923","Payment","2025-01-07 11:09:38.821209","2025-01-07 11:09:38.821209"
"334","870","CreditCard","434","Payment","2025-01-10 14:25:31.699203","2025-01-10 14:25:31.699203"
"335","191","CreditCard","2193","Payment","2025-01-06 00:08:02.372524","2025-01-06 00:08:02.372524"
"336","108","CreditCard","6760","Payment","2025-01-11 10:04:35.779065","2025-01-11 10:04:35.779065"
"337","686","CreditCard","4567","Payment","2025-01-01 19:47:00.104815","2025-01-01 19:47:00.104815"
"338","852","CreditCard","3886","Payment","2025-01-01 02:06:35.545053","2025-01-01 02:06:35.545053"
"339","283","CreditCard","2070","Payment","2025-01-02 14:55:19.791767","2025-01-02 14:55:19.791767"
"340","732","CreditCard","4762","Payment","2025-01-12 20:34:59.015893","2025-01-12 20:34:59.015893"
"341","1025","CreditCard","1333","Payment","2025-01-23 07:00:59.225929","2025-01-23 07:00:59.225929"
"342","509","CreditCard","5371","Payment","2025-01-01 02:59:44.835977","2025-01-01 02:59:44.835977"
"343","1184","CreditCard","2104","Payment","2025-01-05 19:57:09.313083","2025-01-05 19:57:09.313083"
"344","721","CreditCard","959","Payment","2025-01-06 10:42:37.330293","2025-01-06 10:42:37.330293"
"345","499","CreditCard","3660","Payment","2025-01-03 15:11:40.009615","2025-01-03 15:11:40.009615"
"346","767","CreditCard","6581","Payment","2025-01-11 22:22:00.018809","2025-01-11 22:22:00.018809"
"347","605","CreditCard","1814","Payment","2025-01-03 08:13:05.096269","2025-01-03 08:13:05.096269"
"348","864","CreditCard","6248","Payment","2025-01-15 19:57:55.993896","2025-01-15 19:57:55.993896"
"349","202","CreditCard","6177","Payment","2025-01-21 04:11:23.644660","2025-01-21 04:11:23.644660"
"350","1136","CreditCard","196","Payment","2025-01-18 14:22:38.492374","2025-01-18 14:22:38.492374"
"351","790","CreditCard","3781","Payment","2025-01-07 06:17:25.760899","2025-01-07 06:17:25.760899"
"352","1076","CreditCard","474","Payment","2025-01-06 02:14:59.172926","2025-01-06 02:14:59.172926"
"353","910","CreditCard","627","Payment","2025-01-11 15:54:41.825446","2025-01-11 15:54:41.825446"
"354","212","CreditCard","6044","Payment","2025-01-03 06:36:21.462867","2025-01-03 06:36:21.462867"
"355","716","CreditCard","2782","Payment","2025-01-06 13:52:22.348575","2025-01-06 13:52:22.348575"
"356","302","CreditCard","4164","Payment","2025-01-17 13:06:46.580552","2025-01-17 13:06:46.580552"
"357","285","CreditCard","6451","Payment","2025-01-11 04:50:57.968592","2025-01-11 04:50:57.968592"
"358","293","CreditCard","2564","Payment","2025-01-08 17:02:53.719009","2025-01-08 17:02:53.719009"
"359","507","CreditCard","4758","Payment","2025-01-01 06:26:15.956978","2025-01-01 06:26:15.956978"
"360","87","CreditCard","1946","Payment","2025-01-20 04:25:35.126367","2025-01-20 04:25:35.126367"
"361","611","CreditCard","1208","Payment","2025-01-01 20:40:36.837913","2025-01-01 20:40:36.837913"
"362","219","CreditCard","6104","Payment","2025-01-15 22:24:26.984873","2025-01-15 22:24:26.984873"
"363","722","CreditCard","5766","Payment","2025-01-14 19:59:14.211444","2025-01-14 19:59:14.211444"
"364","803","CreditCard","4214","Payment","2025-01-21 23:04:13.474359","2025-01-21 23:04:13.474359"
"365","363","CreditCard","841","Payment","2025-01-08 15:15:12.361086","2025-01-08 15:15:12.361086"
"366","279","CreditCard","2078","Payment","2025-01-11 09:23:14.370452","2025-01-11 09:23:14.370452"
"367","175","CreditCard","1019","Payment","2025-01-04 09:11:27.743546","2025-01-04 09:11:27.743546"
"368","377","CreditCard","3624","Payment","2025-01-10 18:21:33.109345","2025-01-10 18:21:33.109345"
"369","734","CreditCard","2579","Payment","2025-01-07 14:32:59.662242","2025-01-07 14:32:59.662242"
"370","602","CreditCard","2116","Payment","2025-01-16 22:01:37.836731","2025-01-16 22:01:37.836731"
"371","953","CreditCard","1674","Payment","2025-01-06 22:54:16.738890","2025-01-06 22:54:16.738890"
"372","1002","CreditCard","4906","Payment","2025-01-09 15:55:21.809912","2025-01-09 15:55:21.809912"
"373","682","CreditCard","2707","Payment","2025-01-05 00:43:51.725342","2025-01-05 00:43:51.725342"
"374","743","CreditCard","1979","Payment","2025-01-13 01:19:00.659509","2025-01-13 01:19:00.659509"
"375","633","CreditCard","499","Payment","2025-01-19 08:31:55.616076","2025-01-19 08:31:55.616076"
"376","529","CreditCard","843","Payment","2025-01-11 13:18:47.707937","2025-01-11 13:18:47.707937"
"377","309","CreditCard","3281","Payment","2025-01-18 03:58:35.445733","2025-01-18 03:58:35.445733"
"378","1178","CreditCard","6534","Payment","2025-01-06 20:40:08.451683","2025-01-06 20:40:08.451683"
"379","312","CreditCard","5274","Payment","2025-01-11 11:07:47.112509","2025-01-11 11:07:47.112509"
"380","625","CreditCard","1840","Payment","2025-01-13 17:41:26.916049","2025-01-13 17:41:26.916049"
"381","66","CreditCard","2119","Payment","2025-01-05 03:27:36.962333","2025-01-05 03:27:36.962333"
"382","634","CreditCard","5936","Payment","2025-01-08 15:28:13.074603","2025-01-08 15:28:13.074603"
"383","385","CreditCard","6495","Payment","2025-01-17 18:33:04.514584","2025-01-17 18:33:04.514584"
"384","807","CreditCard","5909","Payment","2025-01-16 23:30:55.580517","2025-01-16 23:30:55.580517"
"385","1153","CreditCard","3996","Payment","2025-01-04 21:27:16.007306","2025-01-04 21:27:16.007306"
"386","495","CreditCard","1517","Payment","2025-01-10 22:51:55.725575","2025-01-10 22:51:55.725575"
"387","531","CreditCard","1199","Payment","2025-01-15 09:08:28.042208","2025-01-15 09:08:28.042208"
"388","36","CreditCard","2980","Payment","2025-01-18 02:05:24.628385","2025-01-18 02:05:24.628385"
"389","986","CreditCard","4674","Payment","2025-01-07 07:37:48.115386","2025-01-07 07:37:48.115386"
"390","765","CreditCard","5405","Payment","2025-01-21 07:10:11.047755","2025-01-21 07:10:11.047755"
"391","416","CreditCard","4116","Payment","2025-01-07 07:15:21.968784","2025-01-07 07:15:21.968784"
"392","1039","CreditCard","2500","Payment","2025-01-21 14:10:40.398220","2025-01-21 14:10:40.398220"
"393","780","CreditCard","710","Payment","2025-01-03 01:01:29.038226","2025-01-03 01:01:29.038226"
"394","159","CreditCard","4480","Payment","2025-01-14 02:37:44.121199","2025-01-14 02:37:44.121199"
"395","478","CreditCard","1046","Payment","2025-01-09 01:44:54.942852","2025-01-09 01:44:54.942852"
"396","752","CreditCard","3847","Payment","2025-01-04 19:25:18.200377","2025-01-04 19:25:18.200377"
"397","103","CreditCard","670","Payment","2025-01-14 07:50:05.380087","2025-01-14 07:50:05.380087"
"398","329","CreditCard","2418","Payment","2025-01-08 20:19:27.239786","2025-01-08 20:19:27.239786"
"399","1154","CreditCard","3663","Payment","2025-01-17 16:21:12.701555","2025-01-17 16:21:12.701555"
"400","146","CreditCard","4829","Payment","2025-01-01 00:17:34.433230","2025-01-01 00:17:34.433230"
"401","660","CreditCard","2847","Payment","2025-01-12 22:10:35.945401","2025-01-12 22:10:35.945401"
"402","102","CreditCard","452","Payment","2025-01-05 23:46:54.606505","2025-01-05 23:46:54.606505"
"403","176","CreditCard","6105","Payment","2025-01-01 06:59:03.302068","2025-01-01 06:59:03.302068"
"404","845","CreditCard","6946","Payment","2025-01-08 21:34:38.137922","2025-01-08 21:34:38.137922"
"405","130","CreditCard","5926","Payment","2025-01-01 04:47:32.635388","2025-01-01 04:47:32.635388"
"406","244","CreditCard","2246","Payment","2025-01-11 04:37:44.511844","2025-01-11 04:37:44.511844"
"407","82","CreditCard","3560","Payment","2025-01-22 11:34:05.706020","2025-01-22 11:34:05.706020"
"408","182","CreditCard","6081","Payment","2025-01-18 14:29:31.631541","2025-01-18 14:29:31.631541"
"409","46","CreditCard","5566","Payment","2025-01-09 10:24:06.975273","2025-01-09 10:24:06.975273"
"410","1062","CreditCard","1278","Payment","2025-01-12 11:38:46.985067","2025-01-12 11:38:46.985067"
"411","1136","CreditCard","376","Payment","2025-01-15 09:35:30.614961","2025-01-15 09:35:30.614961"
"412","191","CreditCard","1137","Payment","2025-01-04 01:10:57.385607","2025-01-04 01:10:57.385607"
"413","1103","CreditCard","2726","Payment","2025-01-07 02:16:22.606559","2025-01-07 02:16:22.606559"
"414","57","CreditCard","3378","Payment","2025-01-05 00:57:31.535312","2025-01-05 00:57:31.535312"
"415","491","CreditCard","2998","Payment","2025-01-07 23:03:01.522630","2025-01-07 23:03:01.522630"
"416","153","CreditCard","1136","Payment","2025-01-12 21:30:19.599993","2025-01-12 21:30:19.599993"
"417","629","CreditCard","6803","Payment","2025-01-23 03:43:18.606300","2025-01-23 03:43:18.606300"
"418","458","CreditCard","1229","Payment","2025-01-04 11:25:25.210783","2025-01-04 11:25:25.210783"
"419","613","CreditCard","1824","Payment","2025-01-21 11:29:47.315196","2025-01-21 11:29:47.315196"
"420","732","CreditCard","7000","Payment","2025-01-16 04:04:43.173357","2025-01-16 04:04:43.173357"
"421","985","CreditCard","3111","Payment","2025-01-10 22:00:33.758685","2025-01-10 22:00:33.758685"
"422","536","CreditCard","1141","Payment","2025-01-15 15:43:10.462654","2025-01-15 15:43:10.462654"
"423","813","CreditCard","1012","Payment","2025-01-22 08:11:38.510016","2025-01-22 08:11:38.510016"
"424","585","CreditCard","5917","Payment","2025-01-22 05:12:52.326628","2025-01-22 05:12:52.326628"
"425","752","CreditCard","2289","Payment","2025-01-21 19:43:27.587085","2025-01-21 19:43:27.587085"
"426","400","CreditCard","3071","Payment","2025-01-18 17:20:17.462913","2025-01-18 17:20:17.462913"
"427","903","CreditCard","1831","Payment","2025-01-19 08:10:36.132105","2025-01-19 08:10:36.132105"
"428","138","CreditCard","2180","Payment","2025-01-12 13:29:39.584679","2025-01-12 13:29:39.584679"
"429","991","CreditCard","5159","Payment","2025-01-01 11:19:30.306464","2025-01-01 11:19:30.306464"
"430","1095","CreditCard","3735","Payment","2025-01-01 14:24:08.608711","2025-01-01 14:24:08.608711"
"431","1129","CreditCard","3167","Payment","2025-01-05 03:03:04.727963","2025-01-05 03:03:04.727963"
"432","495","CreditCard","335","Payment","2025-01-15 05:43:23.364409","2025-01-15 05:43:23.364409"
"433","1005","CreditCard","3126","Payment","2025-01-07 09:52:16.549568","2025-01-07 09:52:16.549568"
"434","555","CreditCard","5811","Payment","2025-01-14 01:13:15.989168","2025-01-14 01:13:15.989168"
"435","1028","CreditCard","5093","Payment","2025-01-20 04:53:09.652812","2025-01-20 04:53:09.652812"
"436","863","CreditCard","3075","Payment","2025-01-19 11:01:53.662455","2025-01-19 11:01:53.662455"
"437","408","CreditCard","5297","Payment","2025-01-17 02:52:18.026314","2025-01-17 02:52:18.026314"
"438","423","CreditCard","3805","Payment","2025-01-01 07:20:34.495956","2025-01-01 07:20:34.495956"
"439","658","CreditCard","1429","Payment","2025-01-18 22:20:36.524095","2025-01-18 22:20:36.524095"
"440","8","CreditCard","1327","Payment","2025-01-09 14:23:26.605524","2025-01-09 14:23:26.605524"
"441","987","CreditCard","3391","Payment","2025-01-14 19:53:17.306539","2025-01-14 19:53:17.306539"
"442","28","CreditCard","552","Payment","2025-01-08 01:16:04.530812","2025-01-08 01:16:04.530812"
"443","1088","CreditCard","3241","Payment","2025-01-06 21:48:02.174510","2025-01-06 21:48:02.174510"
"444","1037","CreditCard","169","Payment","2025-01-07 02:42:23.856646","2025-01-07 02:42:23.856646"
"445","665","CreditCard","4026","Payment","2025-01-16 11:18:10.206496","2025-01-16 11:18:10.206496"
"446","750","CreditCard","3000","Payment","2025-01-16 03:54:01.034099","2025-01-16 03:54:01.034099"
"447","363","CreditCard","1061","Payment","2025-01-02 07:04:58.442853","2025-01-02 07:04:58.442853"
"448","193","CreditCard","3299","Payment","2025-01-13 05:59:33.640424","2025-01-13 05:59:33.640424"
"449","72","CreditCard","376","Payment","2025-01-08 22:08:06.498634","2025-01-08 22:08:06.498634"
"450","902","CreditCard","2410","Payment","2025-01-12 23:50:05.333359","2025-01-12 23:50:05.333359"
"451","464","CreditCard","3886","Payment","2025-01-14 09:48:01.264989","2025-01-14 09:48:01.264989"
"452","1177","CreditCard","4870","Payment","2025-01-16 07:52:24.210847","2025-01-16 07:52:24.210847"
"453","32","CreditCard","1736","Payment","2025-01-21 08:37:01.034194","2025-01-21 08:37:01.034194"
"454","640","CreditCard","520","Payment","2025-01-07 22:11:14.173600","2025-01-07 22:11:14.173600"
"455","215","CreditCard","6456","Payment","2025-01-06 11:00:51.819407","2025-01-06 11:00:51.819407"
"456","339","CreditCard","5468","Payment","2025-01-03 23:18:28.960058","2025-01-03 23:18:28.960058"
"457","280","CreditCard","4825","Payment","2025-01-11 10:28:43.911504","2025-01-11 10:28:43.911504"
"458","1082","CreditCard","5423","Payment","2025-01-05 09:58:50.020770","2025-01-05 09:58:50.020770"
"459","23","CreditCard","290","Payment","2025-01-03 10:40:00.489497","2025-01-03 10:40:00.489497"
"460","298","CreditCard","9","Payment","2025-01-01 11:47:45.101667","2025-01-01 11:47:45.101667"
"461","491","CreditCard","2007","Payment","2025-01-08 14:08:57.843986","2025-01-08 14:08:57.843986"
"462","670","CreditCard","2601","Payment","2025-01-22 11:17:53.191272","2025-01-22 11:17:53.191272"
"463","1121","CreditCard","1978","Payment","2025-01-05 00:39:16.928170","2025-01-05 00:39:16.928170"
"464","508","CreditCard","522","Payment","2025-01-23 02:45:59.668525","2025-01-23 02:45:59.668525"
"465","719","CreditCard","6031","Payment","2025-01-19 23:34:01.921976","2025-01-19 23:34:01.921976"
"466","69","CreditCard","3651","Payment","2025-01-10 05:02:42.812828","2025-01-10 05:02:42.812828"
"467","175","CreditCard","5982","Payment","2025-01-19 11:46:00.130435","2025-01-19 11:46:00.130435"
"468","1158","CreditCard","2340","Payment","2025-01-19 04:49:59.426534","2025-01-19 04:49:59.426534"
"469","685","CreditCard","6167","Payment","2025-01-02 13:06:10.895880","2025-01-02 13:06:10.895880"
"470","447","CreditCard","1813","Payment","2025-01-14 07:58:11.438588","2025-01-14 07:58:11.438588"
"471","629","CreditCard","653","Payment","2025-01-20 22:55:57.489449","2025-01-20 22:55:57.489449"
"472","636","CreditCard","2487","Payment","2025-01-11 06:57:41.649385","2025-01-11 06:57:41.649385"
"473","342","CreditCard","2510","Payment","2025-01-12 01:51:39.928630","2025-01-12 01:51:39.928630"
"474","1102","CreditCard","2503","Payment","2025-01-01 17:43:31.007885","2025-01-01 17:43:31.007885"
"475","779","CreditCard","1224","Payment","2025-01-07 13:30:08.060823","2025-01-07 13:30:08.060823"
"476","142","CreditCard","5092","Payment","2025-01-04 03:16:43.336971","2025-01-04 03:16:43.336971"
"477","914","CreditCard","1478","Payment","2025-01-16 15:02:59.993775","2025-01-16 15:02:59.993775"
"478","712","CreditCard","6018","Payment","2025-01-14 01:04:46.693307","2025-01-14 01:04:46.693307"
"479","920","CreditCard","4131","Payment","2025-01-21 21:28:58.727169","2025-01-21 21:28:58.727169"
"480","299","CreditCard","485","Payment","2025-01-20 14:02:13.253970","2025-01-20 14:02:13.253970"
"481","524","CreditCard","5543","Payment","2025-01-22 10:39:44.329237","2025-01-22 10:39:44.329237"
"482","847","CreditCard","2235","Payment","2025-01-12 22:46:02.664419","2025-01-12 22:46:02.664419"
"483","1173","CreditCard","4210","Payment","2025-01-12 14:23:00.939714","2025-01-12 14:23:00.939714"
"484","1128","CreditCard","4359","Payment","2025-01-16 18:27:25.955891","2025-01-16 18:27:25.955891"
"485","920","CreditCard","4661","Payment","2025-01-05 10:18:46.081143","2025-01-05 10:18:46.081143"
"486","728","CreditCard","6642","Payment","2025-01-07 22:56:35.359019","2025-01-07 22:56:35.359019"
"487","909","CreditCard","3637","Payment","2025-01-22 01:18:49.331954","2025-01-22 01:18:49.331954"
"488","1008","CreditCard","4337","Payment","2025-01-19 04:06:44.412561","2025-01-19 04:06:44.412561"
"489","299","CreditCard","3983","Payment","2025-01-04 21:45:19.082797","2025-01-04 21:45:19.082797"
"490","363","CreditCard","4279","Payment","2025-01-17 04:51:26.681477","2025-01-17 04:51:26.681477"
"491","1015","CreditCard","5537","Payment","2025-01-06 15:42:06.875658","2025-01-06 15:42:06.875658"
"492","543","CreditCard","4449","Payment","2025-01-02 02:36:34.269051","2025-01-02 02:36:34.269051"
"493","149","CreditCard","3725","Payment","2025-01-02 04:05:49.123773","2025-01-02 04:05:49.123773"
"494","86","CreditCard","2569","Payment","2025-01-03 12:37:16.636320","2025-01-03 12:37:16.636320"
"495","737","CreditCard","2454","Payment","2025-01-03 22:43:40.679651","2025-01-03 22:43:40.679651"
"496","724","CreditCard","5657","Payment","2025-01-12 00:01:39.857747","2025-01-12 00:01:39.857747"
"497","807","CreditCard","2123","Payment","2025-01-05 18:44:57.478225","2025-01-05 18:44:57.478225"
"498","31","CreditCard","4048","Payment","2025-01-06 16:03:06.677620","2025-01-06 16:03:06.677620"
"499","1192","CreditCard","2506","Payment","2025-01-01 06:18:07.271726","2025-01-01 06:18:07.271726"
"500","15","CreditCard","4130","Payment","2025-01-15 05:11:27.398289","2025-01-15 05:11:27.398289"
"501","694","CreditCard","4301","Payment","2025-01-15 12:50:09.960717","2025-01-15 12:50:09.960717"
"502","774","CreditCard","6667","Payment","2025-01-04 00:44:53.260478","2025-01-04 00:44:53.260478"
"503","634","CreditCard","6887","Payment","2025-01-11 02:27:04.439624","2025-01-11 02:27:04.439624"
"504","925","CreditCard","2142","Payment","2025-01-03 18:09:08.509106","2025-01-03 18:09:08.509106"
"505","240","CreditCard","6899","Payment","2025-01-23 00:11:37.108521","2025-01-23 00:11:37.108521"
"506","7","CreditCard","1867","Payment","2025-01-19 19:00:59.547843","2025-01-19 19:00:59.547843"
"507","305","CreditCard","4750","Payment","2025-01-14 12:24:01.324750","2025-01-14 12:24:01.324750"
"508","170","CreditCard","5941","Payment","2025-01-07 11:52:34.807637","2025-01-07 11:52:34.807637"
"509","1192","CreditCard","6615","Payment","2025-01-02 12:11:16.260974","2025-01-02 12:11:16.260974"
"510","79","CreditCard","1807","Payment","2025-01-03 19:59:00.244498","2025-01-03 19:59:00.244498"
"511","502","CreditCard","3145","Payment","2025-01-16 06:48:31.518136","2025-01-16 06:48:31.518136"
"512","50","CreditCard","2755","Payment","2025-01-21 23:23:09.708361","2025-01-21 23:23:09.708361"
"513","450","CreditCard","6889","Payment","2025-01-17 19:30:10.058670","2025-01-17 19:30:10.058670"
"514","893","CreditCard","1848","Payment","2025-01-05 06:20:51.870547","2025-01-05 06:20:51.870547"
"515","1114","CreditCard","6994","Payment","2025-01-01 12:36:29.585385","2025-01-01 12:36:29.585385"
"516","579","CreditCard","3681","Payment","2025-01-23 09:21:38.967199","2025-01-23 09:21:38.967199"
"517","648","CreditCard","2146","Payment","2025-01-20 20:51:42.274287","2025-01-20 20:51:42.274287"
"518","1126","CreditCard","250","Payment","2025-01-11 21:07:29.766012","2025-01-11 21:07:29.766012"
"519","657","CreditCard","336","Payment","2025-01-13 04:50:47.413130","2025-01-13 04:50:47.413130"
"520","807","CreditCard","5101","Payment","2025-01-04 09:53:25.638108","2025-01-04 09:53:25.638108"
"521","477","CreditCard","4480","Payment","2025-01-20 02:30:36.955007","2025-01-20 02:30:36.955007"
"522","117","CreditCard","4942","Payment","2025-01-11 19:25:21.938695","2025-01-11 19:25:21.938695"
"523","215","CreditCard","1081","Payment","2025-01-04 18:06:14.527527","2025-01-04 18:06:14.527527"
"524","301","CreditCard","563","Payment","2025-01-20 22:22:40.685532","2025-01-20 22:22:40.685532"
"525","51","CreditCard","6771","Payment","2025-01-08 21:32:54.605457","2025-01-08 21:32:54.605457"
"526","1167","CreditCard","1183","Payment","2025-01-15 04:22:43.311798","2025-01-15 04:22:43.311798"
"527","357","CreditCard","6347","Payment","2025-01-05 17:19:28.936835","2025-01-05 17:19:28.936835"
"528","349","CreditCard","4205","Payment","2025-01-04 17:45:07.007840","2025-01-04 17:45:07.007840"
"529","1083","CreditCard","5184","Payment","2025-01-11 12:39:03.279308","2025-01-11 12:39:03.279308"
"530","204","CreditCard","6234","Payment","2025-01-06 11:36:02.472670","2025-01-06 11:36:02.472670"
"531","655","CreditCard","4938","Payment","2025-01-19 20:56:34.411335","2025-01-19 20:56:34.411335"
"532","742","CreditCard","2040","Payment","2025-01-12 01:54:37.615061","2025-01-12 01:54:37.615061"
"533","476","CreditCard","1626","Payment","2025-01-17 02:45:12.925343","2025-01-17 02:45:12.925343"
"534","659","CreditCard","2575","Payment","2025-01-11 18:41:18.397208","2025-01-11 18:41:18.397208"
"535","1128","CreditCard","2126","Payment","2025-01-01 10:45:36.051961","2025-01-01 10:45:36.051961"
"536","579","CreditCard","6229","Payment","2025-01-04 05:36:14.607759","2025-01-04 05:36:14.607759"
"537","929","CreditCard","5719","Payment","2025-01-09 18:09:50.953223","2025-01-09 18:09:50.953223"
"538","264","CreditCard","6878","Payment","2025-01-22 11:13:31.900065","2025-01-22 11:13:31.900065"
"539","164","CreditCard","987","Payment","2025-01-03 05:34:50.267816","2025-01-03 05:34:50.267816"
"540","112","CreditCard","1432","Payment","2025-01-17 18:46:45.688377","2025-01-17 18:46:45.688377"
"541","72","CreditCard","753","Payment","2025-01-05 20:51:44.933558","2025-01-05 20:51:44.933558"
"542","563","CreditCard","1709","Payment","2025-01-21 12:50:20.837884","2025-01-21 12:50:20.837884"
"543","308","CreditCard","3469","Payment","2025-01-17 21:06:51.484681","2025-01-17 21:06:51.484681"
"544","963","CreditCard","1052","Payment","2025-01-06 01:28:48.516260","2025-01-06 01:28:48.516260"
"545","423","CreditCard","4379","Payment","2025-01-19 11:25:21.192966","2025-01-19 11:25:21.192966"
